x,y,z,release_h,site
-1.2598973553668418,-5.5514344623696745,0.0,0.55,deep
-1.6141228328026527,-3.014684548666801,0.0,0.55,deep
-77.3331826267393,24.805462891092567,0.0,0.55,deep
50.52333536725231,42.72214224351203,0.0,0.55,deep
-1.3959268825798254,-3.3164260827616534,0.0,0.55,deep
-1.5299708569297954,-3.131085892318124,0.0,0.55,deep
-1.6357569630370055,-2.984753796198206,0.0,0.55,deep
-1.672717505589956,-2.933613430304139,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-51.88885793514441,9.384085249825304,0.0,0.55,deep
-0.6495696110407541,-1.365,0.0,0.55,deep
-26.745013343402345,61.25737200899563,0.0,0.55,deep
1.6122147036499643,5.082207938794691,0.0,0.55,deep
-1.7527148968011328,-2.8229009266329648,0.0,0.55,deep
-4.65623584589697,-1.0799986526437126,0.0,0.55,deep
