x,y,z,release_h,site
-31.66206807288099,-13.94352334971645,0.0,0.5,shallow
-21.14095246443879,13.178959115975804,0.0,0.5,shallow
-15.442745955700987,-6.87907725269187,0.0,0.5,shallow
-25.688191661118694,5.077454373147544,0.0,0.5,shallow
-36.84294686747444,-0.7451653990905158,0.0,0.5,shallow
-2.799280754791357,1.4380193419117808,0.0,0.5,shallow
-3.0450714272712314,1.5462625471694087,0.0,0.5,shallow
-16.193592396961563,10.084299223641551,0.0,0.5,shallow
-28.059875127345123,-4.8110762920119745,0.0,0.5,shallow
-15.517341068120675,9.690245017956737,0.0,0.5,shallow
-40.84498198124718,-4.967931369183461,0.0,0.5,shallow
-21.84650622734395,16.23519532107721,0.0,0.5,shallow
-29.094779348979294,-21.78055375107657,0.0,0.5,shallow
-2.524108817140109,1.316861808062317,0.0,0.5,shallow
-30.443327858250314,6.882652208055554,0.0,0.5,shallow
-2.6602525081228032,1.3768022325510596,0.0,0.5,shallow
-24.901153805062457,16.58539324099158,0.0,0.5,shallow
-23.095471049671172,-13.668761532305336,0.0,0.5,shallow
-20.053126850777865,-2.539878991152314,0.0,0.5,shallow
-20.4612903102637,8.96500133581256,0.0,0.5,shallow
-2.786392253673432,1.4323439769154822,0.0,0.5,shallow
-21.06643076267358,-13.092276856554951,0.0,0.5,shallow
-2.511062588204236,1.3111182456276544,0.0,0.5,shallow
-2.4971394696456852,1.3049887016959256,0.0,0.5,shallow
4.332048026639876,20.741909037385724,0.0,0.5,shallow
-17.795024234702183,11.109653650491449,0.0,0.5,shallow
-55.464232846401686,10.37478497185556,0.0,0.5,shallow
-2.4311189485209335,1.9887541206411632,0.0,0.5,shallow
-0.41164596550383514,14.088200304712954,0.0,0.5,shallow
-34.03812743917883,-1.5709270219411335,0.0,0.5,shallow
-16.093388757617763,10.048219549827753,0.0,0.5,shallow
-18.896317306784905,11.78177925555072,0.0,0.5,shallow
-13.606228122618763,8.452576548352464,0.0,0.5,shallow
-20.50357694977562,12.849522545066419,0.0,0.5,shallow
-13.22584218636499,8.184249508381814,0.0,0.5,shallow
-12.899893368729996,10.100600221252126,0.0,0.5,shallow
-2.4048917656695874,1.2643791118168854,0.0,0.5,shallow
-45.56584982830069,-5.246467600592665,0.0,0.5,shallow
-24.12924497154335,-4.936233541013512,0.0,0.5,shallow
-2.5000297258443425,1.3062611087083247,0.0,0.5,shallow
-2.7770583470162333,1.4282338896599955,0.0,0.5,shallow
-15.041338664663693,-3.1753669613872044,0.0,0.5,shallow
-32.00991794857465,8.809867297538371,0.0,0.5,shallow
-15.622646519845796,9.72534755457988,0.0,0.5,shallow
-25.791746868711712,-9.787508373748906,0.0,0.5,shallow
-17.9784510162373,11.23359664134855,0.0,0.5,shallow
-39.79633478823635,-17.13298998315745,0.0,0.5,shallow
-49.19353609200151,-1.2574239934109341,0.0,0.5,shallow
-15.56932296940239,-1.108982417588496,0.0,0.5,shallow
-24.101406161487915,2.5397940208746466,0.0,0.5,shallow
-13.038510154352798,9.946076177240117,0.0,0.5,shallow
-2.5718603061614904,1.3378847682047366,0.0,0.5,shallow
-18.567509144227134,11.52226145441897,0.0,0.5,shallow
-2.5010584097824613,1.3067139774615424,0.0,0.5,shallow
-2.377523801431639,1.252331679434943,0.0,0.5,shallow
-65.54445118741057,-10.187976154619259,0.0,0.5,shallow
-11.346880357736648,7.061913706571442,0.0,0.5,shallow
-52.40115670381201,-12.42887510529826,0.0,0.5,shallow
-14.10647808330096,-2.134209875223611,0.0,0.5,shallow
-14.905505966975177,11.167204960342447,0.0,0.5,shallow
-25.880410481418828,-5.456735288453696,0.0,0.5,shallow
-16.543374001636536,10.29864337158653,0.0,0.5,shallow
-2.5192122397458188,1.3147060977618668,0.0,0.5,shallow
-25.933082036644766,2.8613854483825634,0.0,0.5,shallow
-3.0517476288830196,1.5492029524368576,0.0,0.5,shallow
-18.239481502040146,0.0008539440731536452,0.0,0.5,shallow
-12.58513296665185,-3.9343194763278073,0.0,0.5,shallow
-33.03397038291189,11.065168912420749,0.0,0.5,shallow
-15.982124683344233,-3.969526504958824,0.0,0.5,shallow
-11.125465808504499,8.570377691085117,0.0,0.5,shallow
-2.5167377358351133,1.3136167046330516,0.0,0.5,shallow
-15.534745756442316,9.674715143730078,0.0,0.5,shallow
-36.457900879989126,7.515463053608964,0.0,0.5,shallow
-2.547526966437222,1.3271717277332318,0.0,0.5,shallow
-21.18027764810072,15.49676227649171,0.0,0.5,shallow
-18.003157037785343,3.2209652706536263,0.0,0.5,shallow
-34.64191487149427,-0.5025472665891544,0.0,0.5,shallow
-29.0984607996134,4.278086348040331,0.0,0.5,shallow
-56.657429242782875,1.3005516464046307,0.0,0.5,shallow
-17.532132608862803,10.886252272464967,0.0,0.5,shallow
-2.544036908389502,1.3256352055519183,0.0,0.5,shallow
-16.954119277845308,10.558627826009895,0.0,0.5,shallow
